title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Umm al-Dunya: Advanced Egyptian Colloquial Arabic (Arabic Edition),9774165640,9789774165641,40.0,3.99,2,45.99
A Morphology of New Testament Greek,0819194913,9780819194916,49.95,3.99,2,55.94
Workbook/Laboratory Manual for ¡Avance!,0077412788,9780077412784,74.99,3.99,2,80.98
Aprende  ingles en siete dias (Spanish Edition),8441419469,9788441419469,6.69,3.99,2,12.68
Complete Advanced Workbook without Answers with Audio CD,1107631483,9781107631489,20.74,3.99,2,26.73
A Reference Grammar of Modern Italian (Routledge Reference Grammars) (Volume 1),0340913398,9780340913390,13.0,3.99,2,18.99
English Grammar in Use Supplementary Exercises with Answers,1107616417,9781107616417,15.81,3.99,2,21.8
German for Musicians,025321260X,8580000948653,19.23,3.99,2,25.22
Complete Advanced Workbook with Answers with Audio CD,1107675170,9781107675179,19.89,3.99,2,25.88
Colloquial Czech: The Complete Course for Beginners,1138950106,9781138950108,30.99,3.99,2,36.98
Using German: A Guide to Contemporary Usage,0521530008,9780521530002,22.49,3.99,2,28.48
Connect 2 Student's Book with Self-study Audio CD,0521737036,9780521737036,19.95,3.99,2,25.94
Learning English as a Foreign Language For Dummies,0470747471,8601300288086,19.76,3.99,2,25.75
Key to a New Arabic Grammar,0853310688,9780853310686,22.27,3.99,2,28.26
Grammar and Beyond Level 1 Workbook A,0521279895,9780521279895,10.47,3.99,2,16.46
Teach Yourself Mandarin Chinese Complete Course Package (Book + 2CDs) (Teach Yourself . . . Complete Courses),0071430334,0639785386582,14.66,3.99,2,20.65
Leyendas del mundo hispano (3rd Edition) (Spanish Edition),0205696503,9780205696505,10.94,3.99,2,16.93
Taiwan Today: An Intermediate Course (English and Chinese Edition),0887275648,9780887275647,45.34,3.99,2,51.33
Intermediate Russian: A Grammar and Workbook (Grammar Workbooks),0415698243,9780415698245,41.59,3.99,2,47.58
Speaking of Values 2: Coversation and Listening,013182547X,9780131825475,13.9,3.99,2,19.89
Golden Chinese: A Golden Key for Entry: Conversational Mandarin for Beginner-Intermediate (Volume 1),0615711715,9780615711713,37.54,3.99,2,43.53
Iberoamérica: Historia de su civilización y cultura (4th Edition),0130139920,9780130139924,29.68,3.99,2,35.67
"Savoir dire, Enhanced 2nd Edition (with Premium Web Site Printed Access Card)",1305652592,9781305652590,76.6,3.99,2,82.59
College Korean,0520069943,9780520069947,13.19,3.99,2,19.18
Intermediate Persian: A Grammar and Workbook (Grammar Workbooks),0415616557,9780415616553,53.22,3.99,2,59.21
English L2 Reading: Getting to the Bottom (ESL & Applied Linguistics Professional Series),0415706270,9780415706278,39.99,3.99,2,45.98
Living German: A Grammar-Based Course,1444153919,9781444153910,11.93,3.99,2,17.92
Japanese: A Linguistic Introduction,1107611474,9781107611474,24.52,3.99,2,30.51
Targeting Listening and Speaking: Strategies and Activities for ESL/EFL Students,047208898X,9780472088980,11.93,3.99,2,17.92
Romanian: An Essential Grammar (Routledge Essential Grammars),0415338255,9780415338257,33.88,3.99,2,39.87
"Diversite: La Nouvelle Francophone: An Intermediate Reader and Francophone Anthology, 2nd Edition",0395909333,9780395909331,41.85,3.99,2,47.84
Teach Yourself Serbian Complete Course,0071420290,9780071420297,6.24,3.99,2,12.23
"Japanese: The Spoken Language, Part 1 - A Question and Answer Supplement",0300059418,9780300059410,6.0,3.99,2,11.99
Dari Grammar and Phrase Book,1450099300,9781450099301,10.25,3.99,2,16.24
Entre Amis,0618512926,9780618512928,18.5,3.99,2,24.49
The Routledge Introductory Course in Modern Hebrew,0415484170,9780415484176,20.1,3.99,2,26.09
"Pronunciation Pairs: An Introduction to the Sounds of English, Teacher's Manual",0521678099,9780521678094,N/A,N/A,N/A,N/A
German for Reading Knowledge (World Languages),1133604269,9781133604266,N/A,N/A,N/A,N/A
Colloquial German (Colloquial Series),0415027993,9780415027991,4.58,3.99,2,10.57
The Preposition Book: Practice toward Mastering English Prepositions,047203166X,9780472031665,19.44,3.99,2,25.43
Stories from Latin America : Historias de Latinoamerica,0844208124,9780844208121,5.33,3.99,2,11.32
"Remembering Traditional Hanzi: Book 1, How Not to Forget the Meaning and Writing of Chinese Characters",0824833244,9780824833244,22.24,3.99,2,28.23
"Camino oral: Fonetica, fonologia y practica de los sonidos del espanol + Student Audio CD Program",007235559X,9780072355598,50.94,3.99,2,56.93
Liaisons: An Introduction to French (World Languages),0495809691,9780495809692,4.96,3.99,2,10.95
2001 Russian and English Idioms (2001 Idioms Series) (Russian and English Edition),0812095324,9780812095326,12.64,3.99,2,18.63
Practical English Language Teaching PELT Speaking,0073103101,9780073103105,54.24,3.99,2,60.23
Gente: Nivel intermedio,0132278081,9780132278089,78.81,3.99,2,84.8
Swahili Made Easy. A Beginner's Complete Course,9987081797,9789987081790,14.0,3.99,2,19.99
The Kodansha Kanji Dictionary,1568364083,9781568364087,N/A,N/A,N/A,N/A
Echo (Nouvelle Version): Cahier Pesonnel d'apprentissage + Dvd-rom + Livre-web A1 2e Edition (French Edition),2090385898,9782090385892,20.4,3.99,2,26.39
Sonido y sentido: Teoría y práctica de la pronunciación del español con audio CD (Georgetown Studies in Spanish Linguistics) (Spanish Edition),1589010264,9781589010260,9.98,3.99,2,15.97
"Conversemos! Intermediate Conversation, 3rd Edition (Spanish and English Edition)",0618220933,0046442220934,24.26,3.99,2,30.25
Oxford Picture Dictionary Workplace Skills Builder (Oxford Picture Dictionary Second Edition),0194740757,9780194740753,17.69,3.99,2,23.68
What English Language Teachers Need to Know Volume III: Designing Curriculum (ESL & Applied Linguistics Professional Series),0415662559,9780415662550,28.99,3.99,2,34.98
Grammar and Beyond Level 2 Workbook B,0521279933,9780521279932,6.88,3.99,2,12.87
Developing Writing Skills in French,0415348978,9780415348973,18.48,3.99,2,24.47
Course in Nepali,0700710701,9780700710706,24.15,3.99,2,30.14
Touchstone Level 4 Full Contact,1107661528,9781107661523,41.55,3.99,2,47.54
El cronómetro / The timer: Manual de preparación del DELE. Nivel B2 / Diploma of Spanish as a Foreign Language Preparation Manual. Level B2 (Cronometro) (Spanish Edition),8498485487,9788498485486,24.49,3.99,2,30.48
English Collocations in Use: Advanced,0521707803,9780521707800,26.78,3.99,2,32.77
Using Spanish: A Guide to Contemporary Usage,0521004810,9780521004817,37.05,3.99,2,43.04
A New Arabic Grammar of the Written Language,085331585X,9780853315858,24.3,3.99,2,30.29
Intermediate German: A Grammar and Workbook (Grammar Workbooks) (English and German Edition),0415284074,9780415284073,23.74,3.99,2,29.73
A Latin Grammar,0198602774,9780198602774,4.97,3.99,2,10.96
Framing Languages and Literacies: Socially Situated Views and Perspectives,0415810566,9780415810562,28.97,3.99,2,34.96
An Introduction to Koranic and Classical Arabic: An Elementary Grammar of the Language Key to Exercise (English and Arabic Edition),0936347511,9780936347516,17.5,3.99,2,23.49
Grammaire Expliquee Du Francais (French Edition),2090337036,9782090337037,8.75,3.99,2,14.74
Classical Japanese: A Grammar,0231135246,9780231135245,39.62,3.99,2,45.61
"A Greek-English Lexicon of the New Testament and Other Early Christian Literature, Second Edition",0226039323,9780226039329,26.28,3.99,2,32.27
Formal Spoken Arabic Basic Course with MP3 Files (Georgetown Classics in Arabic Languages and Linguistics) (Arabic Edition),1589010604,9781589010604,13.07,3.99,2,19.06
What a World Reading 1: Amazing Stories from Around the Globe (2nd Edition) (What a World Reading: Amazing Stories from Around the Globe),0132472678,9780132472678,11.0,3.99,2,16.99
Sanskrit: A Complete Course for Beginners (Teach Yourself Books),0844238252,9780844238258,15.65,3.99,2,21.64
"The American Heritage Spanish Dictionary: Spanish/English, Ingles/Espanol",0544103688,9780544103689,5.0,3.99,2,10.99
"Student Activities Manual for Hoy dia: Spanish for Real Life, Volume 1",020575645X,9780205756452,18.61,3.99,2,24.6
"Italian Verb Drills, Third Edition (Drills Series)",0071744738,9780071744737,3.53,3.99,2,9.52
Beginning Creek: Mvskoke Emponvkv,0806135832,9780806135830,N/A,N/A,N/A,N/A
Word by Word Basic Picture Dictionary,013278565X,9780132785655,1.25,3.99,2,7.24
Learning and Teaching English (Professional/Academic),0194422771,9780194422772,17.69,3.99,2,23.68
Aeneid 1–6 (The Focus Vergil Aeneid Commentaries) (Latin and English Edition),1585102148,9781585102143,59.85,3.99,2,65.84
Japanese for Young People III: Student Book (Japanese for Young People Series),1568364784,9781568364780,20.74,3.99,2,26.73
Downtown 1: English for Work and Life (Downtown: English for Work and Life),0838443745,9780838443743,11.4,3.99,2,17.39
"Living Language English for Spanish Speakers, Essential Edition (ESL/ELL): Beginner course, including coursebook, 3 audio CDs, and free online learning",0307972607,9780307972606,16.17,3.99,2,22.16
Life Advanced with DVD (Life (British English)),1133315739,9781133315735,22.46,3.99,2,28.45
"Collins Robert French College Dictionary, 8th Edition (Collins Language)",0062233300,9780062233301,11.42,3.99,2,17.41
"All Clear 1: Listening and Speaking, 2nd Edition",1413017037,9781413017038,9.9,3.99,2,15.89
All the Greek Verbs (Greek Language),0715617729,9780715617724,11.25,3.99,2,17.24
"Intermediate Technical Japanese, Volume 2:  Glossary (Technical Japanese Series)",0299185648,9780299185640,27.0,3.99,2,32.99
Conversation Analysis and Second Language Pedagogy: A Guide for ESL/ EFL Teachers (ESL & Applied Linguistics Professional Series),0415806372,9780415806374,31.41,3.99,2,37.4
"Touchstone Level 2, Student's Book (Book & CD)",0521666058,9780521666053,7.96,3.99,2,13.95
Practice Makes Perfect Complete Spanish All-in-One,0071831355,0884438150007,20.98,3.99,2,26.97
Voces de Hispanoamerica (World Languages),1111837929,9781111837921,39.15,3.99,2,45.14
"Sing 'n Learn Japanese, Vol. 1 (Book & CD)",1888194227,9781888194227,9.99,3.99,2,15.98
"Ven Conmigo! Cuaderno de Activity, Level 1",003064979X,9780030649790,10.79,3.99,2,16.78
"Deutsch heute Worktext, Volume 1",1111832412,9781111832414,24.95,3.99,2,30.94
Downtown 2: English for Work and Life (Downtown: English for Work and Life),0838443796,9780838443798,6.95,3.99,2,12.94
Complete PET Workbook without answers with Audio CD,0521741394,9780521741392,18.23,3.99,2,24.22
Thinking Chinese Translation: A Course in Translation Method: Chinese to English (Thinking Translation),0415474191,9780415474191,19.98,3.99,2,25.97
Writers at Work: From Sentence to Paragraph Student's Book,0521120306,9780521120302,10.89,3.99,2,16.88
The Sounds of Spanish with Audio CD,0521545382,9780521545389,4.57,3.99,2,10.56
REALIDADES 2014 LEVELED VOCABULARY AND GRAMMAR WORKBOOK LEVEL B,0133225704,9780133225709,25.0,3.99,2,30.99
Ahlan wa Sahlan: Intermediate Arabic (Student Text): Functional Modern Standard Arabic for Intermediate Learners (Yale Language Series),0300103786,9780300103786,2.5,3.99,2,8.49
Kalaam Gamiil: An Intensive Course in Egyptian Colloquial Arabic. Volume 1 (Arabic Edition),977416315X,9789774163159,19.65,3.99,2,25.64
!Con brio!: Beginning Spanish (Spanish Edition),1118130626,9781118130629,28.73,3.99,2,34.72
Exam Essentials: Cambridge Advanced Practice Tests 2 w/key + DVD-ROM,1285745078,9781285745077,22.59,3.99,2,28.58
Side by Side 1 Student Book/Workbook 1A (bk. 1a),0130292982,9780130292988,15.47,3.99,2,21.46
The Complete Latin Course,0415596459,9780415596459,22.99,3.99,2,28.98
Gargantua Et Pantagruel+cd Nouveaute (Lire Et S'Entrainer) (English and French Edition),8853010827,9788853010827,31.77,3.99,2,37.76
Intermediate Spoken Chinese Practice Essentials: A Wealth of Activities to Enhance Your Spoken Mandarin (DVD Included),0804840199,9780804840194,6.23,3.99,2,12.22
Exploring the German Language,0521692997,9780521692991,8.89,3.99,2,14.88
Chicago Ventures Basic Student's Book with Audio CD,0521719828,9780521719827,13.99,3.99,2,19.98
Deutsche Literatur im Kontext 1750-2000: A German Literature Reader (German Edition),1585102636,9781585102631,25.5,3.99,2,31.49
Colloquial Danish (Colloquial Series),0415301823,9780415301824,7.14,3.99,2,13.13
"¡Asi se dice! Level 3, Student Edition (Spanish Edition)",007660425X,9780076604258,32.95,3.99,2,38.94
Longman Academic Writing Series 1: Sentences to Paragraphs (2nd Edition),0132679388,9780132679381,N/A,N/A,N/A,N/A
"Student Activities Manual for Hola, amigos!, 8th Edition",1133952194,9781133952190,106.5,3.99,2,112.49
500 French Verbs For Dummies,1118516028,9781118516027,11.21,3.99,2,17.2
The Routledge Intermediate Dutch Reader (Routledge Modern Language Readers),0415550084,9780415550086,12.23,3.99,2,18.22
An Introduction to Modern Japanese: Book 1,052154887X,9780521548878,56.3,3.99,2,62.29
Beginner's Dutch with 2 Audio CDs (Hippocrene Beginner's Series),0781812836,9780781812832,16.33,3.99,2,22.32
Jazz Chants Old and New: Student Book,0194366944,9780194366946,11.68,3.99,2,17.67
A Spanish Grammar Workbook,0631228489,9780631228486,8.18,3.99,2,14.17
German Survival Guide: The Language and Culture You Need to Travel with Confidence in Germany and Austria (English and German Edition),0970373465,9780970373465,9.02,3.99,2,15.01
"Fifty-Fifty, Book 2: A Speaking and Listening Course, 3rd Edition",9620056663,9789620056666,21.86,3.99,2,27.85
Danish: A Comprehensive Grammar (Routledge Comprehensive Grammars) (English and Danish Edition),0415082064,9780415082068,26.99,3.99,2,32.98
Hebrew for Biblical Interpretation (Resources for Biblical Study),1589830865,9781589830868,11.9,3.99,2,17.89
Contemporary Hebrew 1 (English and Hebrew Edition),087441251X,9780874412512,10.0,3.99,2,15.99
Living Spanish: A Grammar-Based Course,1444153943,9781444153941,11.93,3.99,2,17.92
"Fundamentals of English Grammar, Volume A (Book & CD)",0131383531,9780131383531,33.95,3.99,2,39.94
Basic Chinese: A Grammar and Workbook (Grammar Workbooks),0415472156,9780415472159,33.09,3.99,2,39.08
Everyday Hebrew (Book only),0844284882,9780844284880,5.98,3.99,2,11.97
Compact Preliminary for Schools Workbook without Answers with Audio CD,110763539X,9781107635395,13.04,3.99,2,19.03
Academic Encounters Level 4 Student's Book Listening and Speaking with DVD: Human Behavior (Academic Encounters. Human Behavior),110760298X,9781107602984,7.71,3.99,2,13.7
Anything Goes: An Advanced Reader of Modern Chinese - Revised Edition (The Princeton Language Program: Modern Chinese),0691153116,9780691153117,27.16,3.99,2,33.15
Market Leader 5 Advanced Coursebook with Self-Study CD-ROM and Audio CD (3rd Edition),1408237032,9781408237038,13.54,3.99,2,19.53
Teaching English as an International Language: Rethinking Goals and Approaches (Oxford Handbooks for Language Teachers Series),0194373649,9780194373647,19.72,3.99,2,25.71
"Grammaire En Dialogues, Niveau Debutant (French Edition)",2090352175,0002090352175,34.04,3.99,2,40.03
More Grammar Practice 1,1111220107,9781111220105,16.92,3.99,2,22.91
How to Tell the Difference between Japanese Particles: Comparisons and Exercises,1568364792,9781568364797,12.92,3.99,2,18.91
Grammar to Go 2: English Grammar Practice (Student Book with Answer Key),0131182846,9780131182844,6.51,3.99,2,12.5
La France contemporaine à travers ses films (French Edition),158510373X,9781585103737,18.06,3.99,2,24.05
Jenney's Second Year Latin,0205087264,9780205087266,9.13,3.99,2,15.12
A Student Grammar of Modern Standard Arabic,052154159X,9780521541596,4.54,3.99,2,10.53
"German for Reading Knowledge, 5th Edition",1413003702,9781413003703,37.88,3.99,2,43.87
Modern Portuguese: A Reference Grammar,0300091559,9780300091557,20.61,3.99,2,26.6
Thinking Italian Translation: A Course in Translation Method: Italian to English (Thinking Translation),0415206812,9780415206815,6.93,3.99,2,12.92
"Workbook with Lab Manual for Rodriguez/Samaniego/Blommers' Dimelo tu!: A Complete Course, 6th",1428263071,9781428263079,31.23,3.99,2,37.22
El español y su sintaxis: Segunda edición (American University Studies) (Spanish Edition),1433108518,9781433108518,37.39,3.99,2,43.38
Business Vocabulary in Use Elementary to Pre-intermediate with answers (Cambridge International Corpus),0521128277,9780521128278,27.99,3.99,2,33.98
"Cultural Chinese: Readings in Art, Literature, and History (Chinese Edition)",1589018826,9781589018822,33.55,3.99,2,39.54
World Englishes Paperback with Audio CD: Implications for International Communication and English Language Teaching (Cambridge Language Teaching Library),0521616875,9780521616874,50.88,3.99,2,56.87
Complete New Testament Greek: A Teach Yourself Guide (Teach Yourself Language),0071752641,9780071752640,10.3,3.99,2,16.29
Answer Key for Manual de gramática y ortografía para hispanos,020569683X,9780205696833,15.0,3.99,2,20.99
"Nakama 2: Japanese Communication, Culture, Context (World Languages)",0547171641,9780547171647,22.26,3.99,2,28.25
Discourse Analysis (Oxford Introduction to Language Study Series),0194389219,9780194389211,N/A,N/A,N/A,N/A
Brazilian Student Activities Manual for Ponto de Encontro: Portuguese as a World Language,0205783465,9780205783465,57.49,3.99,2,63.48
CLIL: Content and Language Integrated Learning,0521130212,9780521130219,33.64,3.99,2,39.63
