title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Astrobiology: An Introduction (Series in Astronomy and Astrophysics),1439875766,9781439875766,42.5,5.32,2,49.82
Business Ethics: Decision Making for Personal Integrity & Social Responsibility,1259417859,9781259417856,97.99,0,2,99.99
Managerial Ethics in Healthcare: A New Perspective,1567936032,9781567936032,49.94,3.99,2,55.93
The Ethical Journalist: Making Responsible Decisions in the Digital Age,1119031737,9781119031734,29.81,3.99,2,35.8
Physics of the Interstellar and Intergalactic Medium (Princeton Series in Astrophysics),691122148,9780691122144,34.05,3.99,2,40.04
Introductory Astronomy and Astrophysics (Saunders Golden Sunburst Series),30062284,9780030062285,34.4,4.49,2,40.89
SAGE Brief Guide to Marketing Ethics,1412995140,9781412995146,7.0,3.99,2,12.99
Planetary Sciences,521853710,9780521853712,66.97,3.99,2,72.96
From the Front Lines: Student Cases in Social Work Ethics (4th Edition) (Connecting Core Competencies),205866417,9780205866410,64.25,3.95,2,70.2
The Gravitational Million-Body Problem: A Multidisciplinary Approach to Star Cluster Dynamics,521774861,9780521774864,21.98,3.99,2,27.97
New Foundations for Classical Mechanics (Fundamental Theories of Physics),792355148,9780792355144,79.81,4.99,2,86.8
Planets and Life: The Emerging Science of Astrobiology,521531020,9780521531023,32.93,3.99,2,38.92
Extragalactic Astronomy and Cosmology: An Introduction,3642069711,9783642069710,47.29,3.99,2,53.28
Astrophysics in a Nutshell,691125848,9780691125848,7.5,3.99,2,13.49
Classical Dynamics of Particles and Systems,534408966,9780534408961,30.0,3.99,2,35.99
Teaching Academic Writing: An Introduction for Teachers of Second Language Writers (Michigan Teacher Training),472033344,9780472033348,35.99,3.99,2,41.98
"The Skills of Helping Individuals, Families, Groups, and Communities (with CD)",495506087,9780495506089,13.19,3.99,2,19.18
Strengths-Based Generalist Practice: A Collaborative Approach (Methods / Practice of Social Work: Generalist),495115878,9780495115878,12.51,5.57,2,20.08
Herodotus: The Persian War (Translations from Greek and Roman Authors),521281946,9780946535811,8.16,3.99,2,14.15
American Drama 1900-1990 (Cambridge Contexts in Literature),521655919,9780521655910,1.37,3.99,2,7.36
Teaching Band and Orchestra: Methods and Materials,1579992757,9781579992750,3.55,3.98,2,9.53
Music Education in Your Hands: An Introduction for Future Teachers,415800900,9780415800907,28.96,3.99,2,34.95
Introduction to Effective Music Teaching: Artistry and Attitude,1442209461,9781442209466,19.46,3.98,2,25.44
Massey Ferguson Shop Manual Models  MF255 MF265 MF270 + (Manual Mf-43),872885275,9780872885271,29.49,3.99,2,35.48
Cambridge Latin Course Unit 1 Teacher's book North American edition (North American Cambridge Latin Course),521348536,9780521348539,5.19,3.99,2,11.18
Cambridge Latin Course Book 1,521635438,8601404213144,9.81,3.99,2,15.8
"College Physics, Volume 1",1305965515,9781305965515,115.82,3.99,2,121.81
Physical Geology,73369381,9780073369389,10.45,3.99,2,16.44
Policy and Choice: Public Finance through the Lens of Behavioral Economics,815722583,9780815722588,15.66,3.99,2,21.65
Macro Social Work Practice: A Strengths Perspective (with InfoTrac),534640435,9780534640439,20.0,3.99,2,25.99
Understanding Human Behavior and the Social Environment (Available Titles CengageNOW),495603740,9780495603740,1.99,3.96,2,7.95
Acoustics of Small Rooms,415779308,9780415779302,140.9,3.99,2,146.89
Government Contracting: Promises and Perils (ASPA Series in Public Administration and Public Policy),1498738079,9781498738071,46.08,3.99,2,52.07
"Public Budgeting: Policy, Process and Politics (ASPA Classics (Paperback))",765616912,9780765616913,6.82,3.97,2,12.79
Budget Theory in the Public Sector,1567202810,9781567202816,5.49,0,2,7.49
The State of Citizen Participation in America (Research on International Civic Engagement),1617358347,9781617358340,21.91,3.99,2,27.9
Of Rule and Revenue (California Series on Social Choice and Political Economy),520067509,9780520067509,8.43,5.39,2,15.82
John Deere Shop Manual 520 530 620 630 720 +,872880729,9780872880726,21.5,3.99,2,27.49
"Financial Management in the Public Sector: Tools, Applications and Cases",765636883,9780765636881,24.28,3.99,2,30.27
"The Science of Sound, 3rd Edition",805385657,9780805385656,38.25,4.49,2,44.74
"Bold Endeavors: How Our Government Built America, and Why It Must Rebuild Now",1416533133,9781416533139,4.98,4.52,2,11.5
John Deere Shop Manual Models 655 755 756 855 856 955 (Jd-61) (I&T Shop Service Manuals),872885674,24185856740,26.31,0,2,28.31
"War, Revenue, and State Building: Financing the Development of the American State",801475864,9780801475863,7.1,0,2,9.1
Financing Low Income Communities,871547112,9780871547118,23.87,3.99,2,29.86
"Statistics for Psychology, 6th Edition",205258158,9780205258154,65.95,3.99,2,71.94
"Creative Sequencing Techniques for Music Production, Second Edition: A Practical Guide to Pro Tools, Logic, Digital Performer, and Cubase",240522168,9780240522166,18.42,3.99,2,24.41
Administrative Ethics in the Twenty-first Century (Teaching Texts in Law and Politics),820461202,9780820461205,5.29,3.99,2,11.28
"Grief Counseling and Grief Therapy, Fourth Edition: A Handbook for the Mental Health Practitioner",826101208,9780826101204,34.51,4.49,2,41.0
50 Great Myths of Popular Psychology: Shattering Widespread Misconceptions about Human Behavior,1405131128,8601200486643,14.93,3.99,2,20.92
Personality Development and Deviation: A Textbook for Social Work,823640701,9780823640706,4.95,3.99,2,10.94
Handbook of Public Sector Economics (Public Administration and Public Policy),1574445626,9781574445626,90.69,3.99,2,96.68
Case Studies in Abnormal Psychology,716772736,9780716772736,20.0,3.99,2,25.99
Modelling Tax Revenue Growth,1845427033,9781845427030,64.28,3.99,2,70.27
"Systematic Training in the Skills of Virginia Satir (Marital, Couple, & Family Counseling)",534231721,9780534231729,79.25,3.99,2,85.24
"Public Administration: A Comparative Perspective, Seventh Edition (Public Administration and Public Policy)",1439878447,9781439878446,238.88,0,2,240.88
"John Deere Shop Manual 2150,2155,2255,2350, + (I & T Shop Service)",872884716,9780872884717,17.23,3.99,2,23.22
"Theory-Based Treatment Planning for Marriage and Family Therapists: Integrating Theory and Practice (Marital, Couple, & Family Counseling)",534536166,9780534536169,99.98,0,2,101.98
Record Label Marketing: How Music Companies Brand and Market Artists in the Digital Era,415715148,415715148,26.24,3.99,2,32.23
Fundamentals of Acoustics,1905209258,9781905209255,85.9,0,2,87.9
"Clinician's Thesaurus, 6th Edition: The Guide to Conducting Interviews and Writing Psychological Reports (The Clinician's Toolbox)",1572304375,9781572304376,9.03,3.99,2,15.02
MMPI-2: An Interpretive Manual (2nd Edition),205284167,9780205284160,2.24,3.99,2,8.23
John Deere Shop Manual: Models 50 60 & 70,872880699,9780872880696,20.99,0,2,22.99
Writing Empirical Research Reports: A Basic Guide for Students of the Social and Behavioral Sciences,1884585973,9781884585975,1.3,3.98,2,7.28
Foundations of Behavioral Research (PSY 200 (300) Quantitative Methods in Psychology),155078976,9780155078970,8.05,3.99,2,14.04
Ultrasound Physics and Instrumentation,323032125,9780323032124,18.22,3.95,2,24.17
Handbook of Mentalizing in Mental Health Practice,1585623725,9781585623723,59.97,5.89,2,67.86
John Deere Shop Manual JD-203,872883604,9780872883604,13.0,3.99,2,18.99
Basic Research Methods and Statistics: An Integrated Approach,155071629,9780155071629,2.35,3.99,2,8.34
International Harvester Shop Manual Series 460 560 606 660 & 2606 (I & T Shop Service),872881067,9780872881068,21.17,3.99,2,27.16
Clinical Supervision in the Helping Professions: A Practical Guide,534563139,9780534563134,44.99,3.99,2,50.98
The Asian Pacific: Political and Economic Development in a Global Context,801330211,9780801330216,11.0,4.92,2,17.92
"Economic Analysis, Moral Philosophy, and Public Policy",1316610888,9781316610886,28.08,5.15,2,35.23
The Oxford Handbook of Health Economics (Oxford Handbooks),199675406,9780199675401,44.48,3.99,2,50.47
Nordic Capitalisms and Globalization: New Forms of Economic Organization and Welfare Institutions,199655847,9780199655847,47.11,3.99,2,53.1
Health and Social Justice,199653135,9780199653133,16.95,5.13,2,24.08
"A House Divided: The Antebellum Slavery Debates in America, 1776-1865",691002282,9780691002286,9.9,3.99,2,15.89
The Fifth Branch: Science Advisers as Policymakers,674300629,9780674300620,8.05,3.99,2,14.04
Building Technology Transfer within Research Universities: An Entrepreneurial Approach,521876532,9780521876537,78.7,3.99,2,84.69
Cultivation and Culture: Labor and the Shaping of Slave Life in the Americas (Carter G. Woodson Institute Series in Black Studies),813914248,9780813914244,8.78,3.99,2,14.77
The Dragon's Gift: The Real Story of China in Africa,199606293,9780199606290,11.98,3.99,2,17.97
Frederick Douglass: A Biography (Greenwood Biographies),313350361,9780313350368,16.84,4.99,2,23.83
"The International Monetary Fund in the Global Economy: Banks, Bonds, and Bailouts",521143586,9780521143585,7.85,3.99,2,13.84
The Peninsula Campaign and the Necessity of Emancipation: African Americans and the Fight for Freedom (Civil War America),1469617501,9781469617503,17.29,3.99,2,23.28
Is Reality Optional?: And Other Essays (Hoover Institution Press Publication),817992626,9780817992620,2.0,3.98,2,7.98
Before Haiti: Race and Citizenship in French Saint-Domingue (Americas in the Early Modern Atlantic World),230108377,9780230108370,29.95,3.99,2,35.94
Methods of Sustainability Research in the Social Sciences,857025228,9780857025227,9.75,3.99,2,15.74
Slavery and the Founders: Race and Liberty in the Age of Jefferson,765641461,9780765641465,21.1,0,2,23.1
Economic Policy: Theory and Practice,195322738,9780195322736,50.0,5.77,2,57.77
Ship of Death: A Voyage That Changed the Atlantic World,300194528,9780300194524,9.0,3.99,2,14.99
The Work-Family Interface: An Introduction (Contemporary Family Perspectives (CFP)),1452268789,1452268789,18.44,3.99,2,24.43
The Dred Scott Case: Its Significance in American Law and Politics,195145887,9780195145885,7.61,3.99,2,13.6
Community Economics: Linking Theory and Practice,813816378,9780813816371,87.91,3.99,2,93.9
Dred Scott and the Problem of Constitutional Evil (Cambridge Studies on the American Constitution),521728576,9780521728577,16.94,3.99,2,22.93
The Abolitionist Imagination (The Alexis de Tocqueville Lectures on American Politics),674064445,9780674064447,5.49,0,2,7.49
"Mastered by the Clock: Time, Slavery, and Freedom in the American South (Fred W. Morrison Series in Southern Studies)",807846937,9780807846933,5.49,0,2,7.49
"Down by the Riverside: A South Carolina Slave Community, Anniversary Edition",252076834,9780252076831,13.37,3.99,2,19.36
"American Taxation, American Slavery",226194884,9780226194882,21.77,3.99,2,27.76
The Strange History of the American Quadroon: Free Women of Color in the Revolutionary Atlantic World,1469622068,9781469622064,17.6,4.95,2,24.55
Roots of Secession: Slavery and Politics in Antebellum Virginia (Civil War America),807856614,9780807856611,7.86,3.99,2,13.85
The Great Silent Army of Abolitionism: Ordinary Women in the Antislavery Movement,807847410,9780807847411,12.6,1.0,2,15.6
Parages (Cultural Memory in the Present),804735824,9780804735827,9.95,3.99,2,15.94
The Logic of Sense,231059833,9780231059831,11.01,3.99,2,17.0
"The Death and Return of the Author: Criticism and Subjectivity in Barthes, Foucault and Derrida",748637117,9780748637119,31.76,3.99,2,37.75
"Power (The Essential Works of Foucault, 1954-1984, Vol. 3)",1565847091,9781565847095,8.39,4.49,2,14.88
"Anatheism: Returning to God After God (Insurrections: Critical Studies in Religion, Politics, and Culture)",231147899,9780231147897,21.27,3.99,2,27.26
Derrida For Beginners,1934389110,9781934389119,3.49,4.49,2,9.98
A Guide to Basic Econometric Techniques,765644770,9780765644770,32.01,0,2,34.01
Can the Subaltern Speak?: Reflections on the History of an Idea,231143850,9780231143851,19.95,3.99,2,25.94
"Notes to Literature, Volume 2",231069138,9780231069137,21.88,3.98,2,27.86
Paper Machine (Cultural Memory in the Present),804746206,9780804746205,15.22,3.99,2,21.21
A Farewell to Truth,231153090,9780231153096,11.14,3.99,2,17.13
Scales of Justice: Reimagining Political Space in a Globalizing World (New Directions in Critical Theory),231146817,9780231146814,19.96,3.99,2,25.95
Hermeneutic Communism: From Heidegger to Marx,231158025,9780231158022,25.05,0,2,27.05
Economics USA (Eighth Edition),393919692,9780393919691,75.83,3.99,2,81.82
"Money, Blood and Revolution: How Darwin and the doctor of King Charles I could turn economics into a science",857193821,884690053986,12.74,3.99,2,18.73
Handbook of Machining with Grinding Wheels,1482206684,9781482206685,169.27,3.99,2,175.26
The Analytics of Uncertainty and Information (Cambridge Surveys of Economic Literature),521541964,9780521541961,57.87,3.99,2,63.86
Price Theory and Applications (Upper Level Economics Titles),1285423526,9781285423524,25.96,3.99,2,31.95
Quenching Theory and Technology,849392799,9780849392795,89.97,3.99,2,95.96
Theory of Economic Growth,415407087,9780415407083,83.7,3.99,2,89.69
Materials Processing During Casting,470015136,9780470015131,113.32,0,2,115.32
"Laser Processing of Engineering Materials: Principles, Procedure and Industrial Application",750660791,9780750660792,16.67,5.99,2,24.66
Fifty Major Economists (Routledge Key Guides),415645093,9780415645096,27.0,3.99,2,32.99
"Organic Solar Cells: Fundamentals, Devices, and Upscaling",9814463655,9789814463652,174.95,0,2,176.95
Modeling in Materials Processing,521770637,9780521770637,91.0,3.99,2,96.99
Game Theory: Analysis of Conflict,674341163,8580001313177,11.18,3.99,2,17.17
The Economics of Inaction: Stochastic Control Models with Fixed Costs,691135053,9780691135052,30.96,3.99,2,36.95
Economics Evolving: A History of Economic Thought,691148422,9780691148427,3.8,5.99,2,11.79
A Guide to Wear Problems and Testing for Industry (Materials and Processing Technology),815514719,9780815514718,97.99,3.99,2,103.98
High-Frequency Financial Econometrics,691161437,9780691161433,35.0,3.99,2,40.99
"Materials with Complex Behaviour: Modelling, Simulation, Testing, and Applications (Advanced Structured Materials)",3642126669,9783642126666,68.38,3.99,2,74.37
International Economics: Theory and Policy (8th Edition),321493044,9780321493040,3.43,3.99,2,9.42
Handbook of Liquids-Assisted Laser Processing,80444989,9780080444987,79.95,3.99,2,85.94
"Electronic Composites: Modeling, Characterization, Processing, and MEMS Applications",521841747,9780521841740,3.29,6.47,2,11.76
Fast Polymerization Processes (Polymer Science and Engineering Monographs),2884491910,9782884491914,4.0,3.99,2,9.99
"Advances in Imaging and Electron Physics, Volume 165",123858615,9780123858610,173.83,0,2,175.83
