title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Learning and Teaching English (Professional/Academic),0194422771,9780194422772,17.78,0,2,19.78
First French Reader for Beginners: Bilingual for Speakers of English (Volume 1) (French Edition) (French and English Edition),1477696296,9781477696293,13.49,0,2,15.49
"Graded French Reader: Deuxieme Etape, 4th Edition (English and French Edition)",0669204633,9780669204636,4.0,3.78,2,9.78
"English-Spanish/Spanish-English Medical Dictionary, Fourth Edition",0071829113,9780071829113,15.07,3.99,2,21.06
The Oxford Picture Dictionary: English-Spanish Edition (The Oxford Picture Dictionary Program) (English and Spanish Edition),0194351882,9780194351881,2.29,3.99,2,8.28
Polish: An Essential Grammar (Routledge Essential Grammars),0415595592,9780415595599,33.41,5.99,2,41.4
Swahili Made Easy. A Beginner's Complete Course,9987081797,9789987081790,13.98,3.99,2,19.97
Word by Word Picture Dictionary English/Arabic Edition (2nd Edition),0131935399,9780131935396,20.93,0,2,22.93
Writers at Work: From Sentence to Paragraph Student's Book,0521120306,9780521120302,10.93,3.98,2,16.91
"Modern Arabic: Structures, Functions, and Varieties (Georgetown Classics in Arabic Languages and Linguistics)",1589010221,9781589010222,29.93,0,2,31.93
Echo Niveau A2 Eleve + Portfolio + DVD 2ed (French Edition),2090385928,9782090385922,17.0,4.54,2,23.54
Complete Cantonese: A Teach Yourself Guide (Teach Yourself Language),0071750606,9780071750608,58.0,3.99,2,63.99
Everyday Hebrew (Book only),0844284882,9780844284880,1.99,3.99,2,7.98
Introduction to Russian-English Translation,0781812674,9780781812672,13.18,3.99,2,19.17
Complete PET Workbook without answers with Audio CD,0521741394,9780521741392,18.23,3.99,2,24.22
Macedonian: A Course for Beginning and Intermediate Students,0299188043,9780299188047,21.98,3.99,2,27.97
Longman Academic Writing Series 1: Sentences to Paragraphs (2nd Edition),0132679388,9780132679381,13.99,4.99,2,20.98
"Grammaire En Dialogues, Niveau Debutant (French Edition)",2090352175,0002090352175,30.0,4.87,2,36.87
Teaching English as an International Language: Rethinking Goals and Approaches (Oxford Handbooks for Language Teachers Series),0194373649,9780194373647,19.91,3.99,2,25.9
Modern Japanese Grammar: A Practical Guide (Modern Grammars),0415572010,9780415572019,51.41,3.99,2,57.4
A Comprehensive Course in Twi Asante for the Non-Twi Learner,9964302452,9789964302450,12.74,3.99,2,18.73
French Grammar in Context,007144050X,9780071440509,10.82,3.99,2,16.81
Business Vocabulary in Use Advanced with Answers and CD-ROM,0521749409,9780521749404,19.64,3.99,2,25.63
Coptic: A Learning Grammar (Sahidic) (Subsidia et Instrumenta Linguarum Orientis),3447058943,9783447058940,44.19,3.99,2,50.18
Focus on Grammar 4A Split: Student Book with MyLab English,0132169398,9780132169394,15.99,5.12,2,23.11
Dutch: An Essential Grammar (Routledge Essential Grammars),113895540X,9781138955400,27.37,3.99,2,33.36
"Stand Out 3: Standards-Based English, 2nd Edition",1424002605,9781424002603,1.99,3.99,2,7.98
The Cambridge Introduction to Biblical Hebrew Paperback with CD-ROM,052171284X,9780521712842,38.71,3.99,2,44.7
Side by Side 3 Student Book with Audio CD Highlights (Bk. 3),0131841793,9780131841796,20.26,4.92,2,27.18
Yookoso!: Continuing with Contemporary Japanese (Student Edition),0072408162,9780072408164,90.5,3.99,2,96.49
From Reading to Writing 4,0131588672,9780131588677,39.94,3.98,2,45.92
Japanese for Everyone: A Functional Approach to Daily Communication,4889962344,9784889962345,66.91,4.83,2,73.74
Idioms in American Life,0134502078,9780134502076,2.79,3.99,2,8.78
Take Care: Communicating in English with U.S. Health Care Workers,0472034405,9780472034406,13.52,3.94,2,19.46
A vous d'ecrire: Atelier de francais (Student Edition),0070442428,9780070442429,4.05,1.0,2,7.05
Beginner's Norwegian with 2 Audio CDs: Second Edition,0781812992,9780781812993,37.99,0,2,39.99
Objectif Express - Nouvelle Edition: Livre De L'Eleve 1 + CD-Rom (French Edition) (Objectif Express Nouvelle Edition / Objectif Express),2011560071,9782011560070,19.98,3.99,2,25.97
"Ingles para Latinos, Level 1 with Audio CDs",1438070594,9781438070599,11.92,3.99,2,17.91
"Holt Expresate!: Cuaderno de vocabulario y grammatica Adapted Workbook, Level 2 (Holt Spanish, Level 2) (¡Exprésate!)",0554000555,9780554000558,8.72,3.99,2,14.71
Life Skills and Test Prep 2 (Bk. 2),0131991795,9780131991798,1.9,4.49,2,8.39
"Encounters: Chinese Language and Culture, Student Book 4",0300161654,9780300161656,35.0,3.99,2,40.99
Inglés en 100 días - Premium Edition (Inglés en 100 días) (Ingles en 100 Dias),1616059028,9781616059026,60.79,5.39,2,68.18
Beginner's Basque (Hippocrene Beginner's) (English and Basque Edition),0781809339,9780781809337,5.43,4.94,2,12.37
Conversaciones Creadoras: Text with In-Text Audio CD Volume of ...Brown,0618512896,9780618512898,10.49,5.24,2,17.73
Workplace Plus 1 with Grammar Booster (v. 1),013192799X,9780131927995,12.0,6.67,2,20.67
First German Reader for beginners bilingual for speakers of English: First German dual-language Reader for speakers of English with bi-directional for beginners (German and English Edition),1452869839,9781452869834,10.64,3.99,2,16.63
INGLES en 10 minutos al dia con CD-ROM (Spanish Edition),1931873054,9781931873055,7.77,3.99,2,13.76
Catalan (Teach Yourself),0844237558,9780844237558,19.12,3.99,2,25.11
Fundamentals of Japanese Grammar: Comprehensive Acquisition,0824831764,9780824831769,21.75,0,2,23.75
Spanish for Gringos with Compact Discs,0764176781,9780764176784,612.19,3.99,2,618.18
Value Pack: Focus on Grammar 3 Student Book with MyEnglishLab and Workbook (4th Edition),0132862301,9780132862301,29.94,3.99,2,35.93
"Burmese (Myanmar): An Introduction to the Spoken Language, Book 1 (Southeast Asian Language Text)",0875806422,9780875806426,41.95,0,2,43.95
5000 Russian Words: With All Their Inflected Forms and Other Grammatical Information : A Russian-English Dictionary With an English-Russian Word Ind,0893571709,9780893571702,6.23,5.39,2,13.62
Interactions Level 2 Listening/Speaking Student Book plus Registration Code for Connect ESL,0077831020,9780077831028,24.52,3.99,2,30.51
"Clear Grammar 4, 2nd Edition: Keys to Advanced ESL Grammar",0472032445,9780472032440,12.89,3.99,2,18.88
Discourse Analysis (Oxford Introduction to Language Study Series),0194389219,9780194389211,17.03,3.99,2,23.02
Remembering the Kanji I: A Complete Course on How Not to Forget the Meaning and Writing of Japanese Characters Vol. 1 4th Edition (Japanese Edition),4889960759,9784889960754,28.9,3.99,2,34.89
"Ahlan wa Sahlan: Functional Modern Standard Arabic for Intermediate Learners, Second Edition",0300178778,9780300178777,62.78,3.99,2,68.77
"Cahier de laboratoire et Travaux complementaires for La Grammaire a l'oeuvre: Media Edition, 5th (English and French Edition)",0759398658,9780759398658,10.3,5.57,2,17.87
Fundamental Spoken Chinese,082483156X,9780824831561,25.0,3.99,2,30.99
"¿Eres tú, María?",0130993794,9780130993793,9.88,0,2,11.88
Everyday Thai for Beginners,9749575970,9789749575970,72.9,3.99,2,78.89
"Complete Modern Hebrew Beginner to Intermediate Course: Learn to read, write, speak and understand a new language (Teach Yourself)",1444105434,9781444105438,76.96,3.99,2,82.95
"Rumbos: Curso Intermedio de Espanol, 2nd Edition (Rumbos Series)",1428262261,9781428262263,6.87,4.99,2,13.86
Hot Topics 3 (Student Book),1413007104,9781413007107,17.99,0,2,19.99
"Cengage Advantage Books: Entre Amis, Volume 1 (World Languages)",0495909025,9780495909026,7.97,5.64,2,15.61
Super Minds Level 2 Student's Book with DVD-ROM,0521148596,9780521148597,23.11,3.99,2,29.1
English in Medicine: A Course in Communication Skills (Cambridge Professional English),0521606667,9780521606660,7.39,3.99,2,13.38
Conozcámonos!: Curso práctico de espanol para el estudiante bilingüe en los Estados Unidos (World Languages),1413022006,9781413022001,93.45,3.99,2,99.44
"Interactions 1 Grammar, Silver Edition (Student Book)",0073406406,9780073406404,2.6,3.99,2,8.59
"Modern Greek Reader, I: Language and Civilization: Intermediate (Yale Language Series) (Bk. 1)",0300030215,9780300030211,45.99,3.99,2,51.98
Turkish: An Essential Grammar (Routledge Essential Grammars),041546269X,9780415462693,34.0,0,2,36.0
Komm mit!: Übungsheft Level 1,0030650119,9780030650116,8.99,0,2,10.99
Unforgettable French (2nd Edition): Memory Tricks to Help You Learn and Remember French Grammar and Vocabulary,178317093X,9781783170937,18.88,3.99,2,24.87
Spanish Vocabulary: An Etymological Approach,0292716680,9780292716681,23.06,3.99,2,29.05
"Persian: Here and Now Book II, Intermediate Persian (Persian Edition)",1933823704,9781933823706,44.99,4.99,2,51.98
English in Mind Level 1 Student's Book with DVD-ROM,0521179076,9780521179072,22.59,3.99,2,28.58
Interchange Level 1 Teacher's Edition with Assessment Audio CD/CD-ROM (Interchange Fourth Edition),1107699177,9781107699175,29.99,4.48,2,36.47
Grammar Connection 5: Structure through Content,1424000343,9781424000340,6.04,3.99,2,12.03
Oxford Picture Dictionary Reading Library: Workplace Pack (3 books): All three Workplace readers in one convenient pack (Oxford Picture Dictionary 2E),0194740560,9780194740562,24.1,3.99,2,30.09
Everyday Idioms 2: For Reference and Practice (Everyday Idioms for Reference & Practice Book 2),0201441810,9780201441819,2.9,3.99,2,8.89
"¡Así se dice!, Level 4 Student Edition (ASI SE DICE) (Spanish Edition)",0076604268,9780076604265,11.25,0,2,13.25
Adosphere: Cahier d'Exercices 4 & CD-Rom (French Edition),2011558735,9782011558732,N/A,N/A,N/A,N/A
Working Mandarin for Beginners (Working Languages) (Chinese Edition),1589011376,9781589011373,26.53,0,2,28.53
Cambridge International Dictionary of English (Cambrdige Illustrated History),0521482364,9780521482363,6.86,3.99,2,12.85
face2face Intermediate Student's Book with DVD-ROM,1107422108,0001107422108,18.53,3.99,2,24.52
Complete Romanian: A Teach Yourself Guide (Teach Yourself - From Beginner to Intermediate Level 4),0071756493,9780071756495,84.99,3.99,2,90.98
A Dictionary of Basic Japanese Sentence Patterns,1568365101,9781568365107,15.41,5.73,2,23.14
Advanced Media Arabic (Arabic Edition),1589012208,9781589012202,14.02,3.99,2,20.01
Introduction To Syriac,0936347988,9780936347981,16.96,3.99,2,22.95
¡Ven conmigo!: Cuaderno de actividades Level 2,0030649862,9780030649868,10.23,0,2,12.23
Kaplan SAT Subject Test Spanish 2013-2014 (Kaplan Test Prep),1609785886,9781609785888,25.59,0,2,27.59
Inspire 3,1133963420,9781133963424,19.0,3.99,2,24.99
"Nutrition: An Applied Approach, MyPlate Edition with MyDietAnalysis -- Access Card",0321824415,9780321824417,6.27,4.89,2,13.16
Workbook/Lab Manual Part A to accompany Dos mundos (Cuaderno De Actividades),007730473X,9780077304737,16.99,3.99,2,22.98
Focus on Academic SKills for IELTS Student Book with CD,140825901X,9781408259016,11.5,3.99,2,17.49
Indonesian Grammar in Context: Asyik Berbahasa Indonesia (English and Indonesian Edition),0824835743,9780824835743,22.95,3.99,2,28.94
"Savoir dire, Enhanced 2nd Edition (with Premium Web Site Printed Access Card)",1305652592,9781305652590,75.36,3.99,2,81.35
Word by Word Picture Dictionary English/Russian Edition,0131258575,9780131258570,13.88,3.99,2,19.87
Intermediate Creek: Mvskoke Emponvkv Hokkolat,080613996X,9780806139968,25.95,3.99,2,31.94
Speed Up Your Spanish: Strategies to Avoid Common Errors,0415493323,9780415493321,17.66,3.99,2,23.65
Kawsay Vida: A Multimedia Quechua Course for Beginners and Beyond (Recovering Languages and Literacies of the Americas),0292754442,9780292754447,19.95,5.7,2,27.65
Cambridge Grammar and Vocabulary for the TOEIC Test with Answers and Audio CDs (2): Self-study Grammar and Vocabulary Reference and Practice,0521120063,9780521120067,18.49,4.65,2,25.14
"Critical ELT in Action: Foundations, Promises, Praxis",0415883490,9780415883498,3.0,3.98,2,8.98
Downtown 1: English for Work and Life (Downtown: English for Work and Life),0838443745,9780838443743,6.18,3.99,2,12.17
Reader: Modern Hebrew Prose and Poetry (English and Hebrew Edition),0874414806,9780874414806,10.73,3.99,2,16.72
Grammar and Beyond Level 1 Student's Book A,0521143047,9780521143042,48.19,0,2,50.19
The Kodansha Kanji Dictionary,1568364083,9781568364087,51.69,3.99,2,57.68
Classical Chinese: A Functional Approach (Simplified Characters) (English and Chinese Edition),088727630X,9780887276309,38.63,0,2,40.63
Grammar and Beyond Level 4 Student's Book A,0521143233,9780521143233,4.11,4.49,2,10.6
Imaginate!: Managing Conversations in Spanish (with Audio CD) (World Languages),0838416411,9780838416419,6.24,3.99,2,12.23
Russian in Use: An Interactive Approach to Advanced Communicative Competence,0300109431,9780300109436,10.08,5.47,2,17.55
Jeanne D'arc (Lire Et S'Entrainer) (French Edition),8853009098,9788853009098,11.83,3.98,2,17.81
English Grammar in Use Book without Answers: A Reference and Practice Book for Intermediate Learners of English,052118908X,9780521189088,9.22,3.99,2,15.21
Cheng & Tsui Chinese Measure Word Dictionary: A Chinese-English English-Chinese Usage Guide (English and Mandarin Chinese Edition),0887276326,9780887276323,950.93,4.77,2,957.7
Spoken Chamorro with Grammatical Notes and Glossary (PALI Language Texts―Micronesia),0824804171,9780824804176,21.0,3.99,2,26.99
Oxford Picture Dictionary Workplace Skills Builder (Oxford Picture Dictionary Second Edition),0194740757,9780194740753,18.05,4.49,2,24.54
Everyday Hebrew: Language Program,084428484X,9780844284842,8.82,3.99,2,14.81
Super Minds Level 3 Student's Book with DVD-ROM,0521221684,9780521221689,24.05,3.99,2,30.04
Da! A Practical Guide to Russian Grammar (Routledge Concise Grammars) (Russian Edition),1444148788,9781444148787,32.5,4.11,2,38.61
Grammar and Beyond Level 1 Student's Book B,0521143071,9780521143073,35.14,3.99,2,41.13
Read This! Level 1 Student's Book: Fascinating Stories from the Content Areas,0521747864,9780521747868,10.0,3.99,2,15.99
Formal Spoken Arabic FAST Course with MP3 Files (Georgetown Classics in Arabic Languages and Linguistics) (Arabic Edition),1589011066,9781589011069,5.38,3.99,2,11.37
Thoughts & Notions: High Beginning Reading Practice,0838482228,9780838482223,5.64,4.89,2,12.53
Complete Panjabi: A Teach Yourself Guide (Teach Yourself Language),0071766030,9780071766036,75.0,4.99,2,81.99
Grammar and Beyond Level 3 Student's Book B,0521143195,9780521143196,7.19,3.99,2,13.18
face2face Elementary Student's Book with DVD-ROM,1107422043,9781107422049,29.0,3.99,2,34.99
Japanese for College Students III: Text (Japanese for College Student Series),4770019998,9784770019998,9.28,3.99,2,15.27
¡Buen camino!: A reading & listening language adventure in Spanish (Reading books for mastery) (Volume 1) (Spanish Edition),1496134176,9781496134172,11.78,5.21,2,18.99
"Student Activities Manual and iLrn Heinle Learning Center, 4 terms (24 months) Printed Access Card for Blitt/Casas' Exploraciones, 2nd (World Languages)",1305257731,9781305257733,29.02,3.99,2,35.01
Longman Language Activator,0582415489,9780582415485,23.97,0,2,25.97
Collins Easy Learning German Grammar and Practice,0007456018,9780007456017,11.73,3.99,2,17.72
Chekhov: Selected Short Stories (Russian Texts),1853994065,9781853994067,6.13,3.99,2,12.12
"Pathways 3: Reading, Writing and Critical Thinking:  Audio CD (Summer School)",1133317359,9781133317357,20.87,3.98,2,26.85
Teaching and Learning in the Language Classroom (Oxford Handbooks for Language Teachers Series),0194421724,9780194421720,23.89,3.99,2,29.88
"Life, Language, & Literature",0838439659,9780838439654,2.99,3.99,2,8.98
American Heritage ESL Dictionary,0395880696,9780395880692,10.97,3.99,2,16.96
A Grammar of Akkadian (Harvard Semitic Studies),1575069415,9781575069418,123.35,3.99,2,129.34
Basic Welsh: A Grammar and Workbook (Grammar Workbooks),041585749X,9780415857499,40.39,3.99,2,46.38
"Workbook/Lab Manual for Da capo, 6th",1413018599,9781413018592,11.9,3.96,2,17.86
Lughatuna al-Fusha: A New Course in Modern Standard Arabic: Book Five (Arabic Edition),9774166191,9789774166198,41.89,3.99,2,47.88
Lingüística aplicada: Adquisición del español como segunda lengua,0471013919,9780471013914,1.52,3.98,2,7.5
Colloquial Hebrew (Colloquial Series),0415240484,9780415240482,19.22,3.99,2,25.21
Basic Russian: A Grammar and Workbook (Grammar Workbooks),0415183189,9780415183185,17.98,3.99,2,23.97
¡Arriba! Comunicacin y cultura (5th Edition),0132223279,9780132223270,12.8,3.99,2,18.79
Japanese for Healthcare Professionals: An Introduction to Medical Japanese (Audio CD Included),4805311096,9784805311097,3.99,4.99,2,10.98
