title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
"Mathematics, Higher Level, for the IB Diploma (Student Book with eText Access Code) (Pearson Baccalaureate) (2nd Edition)",0435074962,9780435074968,75.48,3.99,2,81.47
CfE Maths Problem-Solving Skills Pupil Book,1843729156,9781843729150,9.83,3.99,2,15.82
Ventures Level 3 Student's Book with Audio CD,1107684722,8601421941969,19.93,3.99,2,25.92
Clear Speech from the Start Student's Book: Basic Pronunciation and Listening Comprehension in North American English,1107687152,9781107687158,13.93,3.99,2,19.92
The House of the Seven Gables (Cliffs Notes),0822005956,9780822005957,0.01,3.99,2,6.0
Developing Writing Skills in Arabic (English and Arabic Edition),0415588138,9780415588133,N/A,N/A,N/A,N/A
Cliffs Notes on Clark's The Ox-Bow Incident,0822009714,0049086009712,N/A,N/A,N/A,N/A
"¡Anda! Curso intermedio, Volume 2 (2nd Edition)",020520158X,9780205201587,14.36,3.99,2,20.35
French Now! Level 1 with Audio Compact Discs,1438072791,9781438072791,5.72,3.99,2,11.71
Sterling Test Prep MCAT Practice Tests: Biological & Biochemical Foundations,0989292525,9780989292528,5.03,3.99,2,11.02
Geometry of Electromagnetic Systems (Monographs in Electrical and Electronic Engineering),019859187X,9780198591870,43.0,3.99,2,48.99
"ServSafe Manager, Revised with ServSafe Online Exam Voucher (6th Edition)",013390847X,9780133908473,49.53,3.99,2,55.52
CliffsNotes on Spenser's The Faerie Queene,0822004526,0785555009882,5.89,3.99,2,11.88
Hemingway's The Old Man and the Sea (Cliffs Notes),0822009358,0049086009354,0.1,3.99,2,6.09
"Cuadros Student Text, Volume 4 of 4: Intermediate Spanish (World Languages)",1111341176,9781111341176,29.89,3.99,2,35.88
CliffsNotes on James' The Portrait of a Lady,0822010666,9780822010661,5.06,3.99,2,11.05
Sterling Test Prep MCAT Practice Tests: Chemical & Physical Foundations,0989292509,9780989292504,N/A,N/A,N/A,N/A
Surgical Technologist Certifying Exam Study Guide,0926805401,9780926805408,17.34,3.99,2,23.33
"King Henry IV, Part 1 (Cliffs Notes)",0822000237,0049086000238,0.01,3.99,2,6.0
An Introduction to Classical Nahuatl,0521732298,9780521732291,98.32,3.99,2,104.31
Contextualized French Grammar: A Handbook (World Languages),1111354146,9781111354145,N/A,N/A,N/A,N/A
Basic Latin Vocabulary,1853995053,9781853995057,8.93,3.99,2,14.92
Fundamentals of Chinese Characters,0300109458,9780300109450,22.79,3.99,2,28.78
Academic Encounters Level 2 Student's Book Reading and Writing: American Studies (American Encounters),1107647916,9781107647916,16.34,3.99,2,22.33
Understanding and Using English Grammar Workbook (Full Edition; with Answer Key),0132415437,9780132415439,5.63,3.99,2,11.62
CLAST Preparation Guide (Cliffs Test Prep),0822020564,0049086020564,2.0,3.99,2,7.99
Compact Oxford Spanish Dictionary,0199663300,9780199663309,N/A,N/A,N/A,N/A
A Separate Peace (Cliffs Notes),0822011832,9780822011835,0.01,3.99,2,6.0
Organic Chemistry,0495118370,9780495118374,8.26,3.99,2,14.25
Pause-Cafe: French in Review - Moving Toward Fluency,0072407840,9780072407846,4.5,3.99,2,10.49
"Absalom, Absalom! (Cliffs Notes)",0822001101,0049086001105,4.99,3.99,2,10.98
Basic Written Chinese Practice Essentials: An Introduction to Reading and Writing for Beginners,0804840172,9787512337039,22.98,3.99,2,28.97
Fitzgerald's The Great Gatsby (Cliffs Notes),0822005603,9780822005605,N/A,N/A,N/A,N/A
Animation for Russian Conversation,1585103101,9781585103102,32.96,3.99,2,38.95
CliffsNotes on Hardy's Tess of the d'Urbervilles,0822012731,9780822012733,0.01,3.99,2,6.0
Police Administrative Aide(Passbooks) (Career Examination Series C-640),083730640X,9780837306407,31.95,3.99,2,37.94
Cliffs Notes on My Antonia,0822008610,9780822008613,3.99,3.99,2,9.98
Pasajes:  Literatura,0077264096,9780077264093,26.65,3.99,2,32.64
"A Conversation, Book 1: English in Everyday Life, 4th Edition",0131500457,9780131500457,16.97,3.99,2,22.96
A Greek Prose Course: Unit 2: Philosophy,185399538X,9781853995385,2.95,3.99,2,8.94
El Mundo 21 hispano (World Languages),1133935605,9781133935605,99.95,3.99,2,105.94
Remembering the Kana: A Guide to Reading and Writing the Japanese Syllabaries in 3 Hours Each,0824831640,9780824831646,5.89,3.99,2,11.88
CfE Maths Third Level Pupil Book,1843729172,9781843729174,24.51,3.99,2,30.5
Graded Spanish Reader: Segunda etapa (World Languages),0669353922,9780669353921,49.8,3.99,2,55.79
Kate Chopin's The Awakening (Cliffs Notes),0822002183,9780822002185,0.01,3.99,2,6.0
Arabic For Dummies,111845510X,9781118455104,10.61,3.99,2,16.6
Let's Speak Chickasaw: Chikashshanompa’ Kilanompoli’,0806139269,9780806139265,19.97,3.99,2,25.96
Sociology Themes and Perspectives,0007498829,8601404328015,29.86,3.99,2,35.85
"Silberberg, Chemistry (NASTA Reinforced Binding High School) (AP CHEMISTRY SILBERBERG)",0076593541,9780076593545,58.97,3.99,2,64.96
PACEMAKER WORLD LITERATURE STUDENT EDITION 2006 (Fearon's World Literature),0130247308,9780130247308,1.49,3.99,2,7.48
CliffsNotes on Skinner's Walden Two,0822013614,9780822013617,0.01,3.99,2,6.0
"Encounters: Chinese Language and Culture, Character Writing Workbook 1",0300161700,9780300161700,4.22,3.99,2,10.21
Cahier d'exercices to accompany Deux Mondes: Communicative Approach,0077412702,9780077412708,126.05,3.99,2,132.04
Kaplan SAT 2009 Premier Program (w/ CD-ROM) (KAPLAN SAT (BOOK AND CD-ROM)),1419552112,9781419552113,5.68,3.99,2,11.67
"Grammar Dimensions 4 with Infotrac: Form, Meaning, and Use (Grammar Dimensions: Form, Meaning, Use)",1413027520,9781413027525,15.75,3.99,2,21.74
Discover Romanian: An Introduction to the Language and Culture,0814205364,9780814205365,42.34,3.99,2,48.33
Our Town (Cliffs Notes),0822009676,9780822009672,5.11,3.99,2,11.1
Geometry Demystified,0071416501,0639785504467,N/A,N/A,N/A,N/A
"Side by Side Plus 1: Life Skills, Standards, & Test Prep (3rd Edition)",0132402548,9780132402545,70.23,3.99,2,76.22
CliffsNotes on Hilton's Lost Horizon,0822007711,9780822007715,0.01,3.99,2,6.0
Certified Rehabilitation Counselor Examination Preparation: A Concise Guide to the Rehabilitation Counselor Test,0826108415,9780826108418,20.0,3.99,2,25.99
First Aid Reader B: Ali Baba and other stories,1444193619,9781444193619,13.59,3.99,2,19.58
"Portugues Dinamico Seculo 21: Uma Maneira Facil de Aprender Portugues, Conhecendo o Brazil, seus Costumes e sua Gente",1594576912,9781594576911,11.03,3.99,2,17.02
"Cornerstone: Discovering Your Potential, Learning Actively and Living Well, Concise Edition (5th Edition)",0132235579,9780132235570,0.9,3.99,2,6.89
Building Vocabulary for College,1285091450,9781285091457,15.54,3.99,2,21.53
Shakespeare's Macbeth (Cliff's Notes),0822000466,9780822000464,3.99,3.99,2,9.98
Preparing for the AP Calculus AB and Calculus BC Examinations,1435461282,9781435461284,8.99,3.99,2,14.98
Kunterbunt und kurz geschrieben: An Interactive German Reader,0300166028,9780300166026,3.96,3.99,2,9.95
CliffsTestPrep ACT (Cliffs studyware test preparation guides),0822020785,0049086020786,5.69,3.99,2,11.68
Schaum's Easy Outline of Discrete Mathematics,0071398775,0639785380665,8.3,3.99,2,14.29
"Look, I Can Talk!  French (French Edition)",1560184973,9781560184973,10.24,3.99,2,16.23
"Basic English Grammar with Audio CD, without Answer Key (4th Edition)",0132942305,9780132942300,39.39,3.99,2,45.38
CliffsNotes on Lewis' Babbitt,0822002191,9780822002192,0.01,3.99,2,6.0
"French for Oral and Written Review, Fifth Edition (English and French Edition)",0030758998,9780030758997,14.96,3.99,2,20.95
SAT II Writing Preparation Guide (Cliffs Test Prep),0822023253,9780822023258,5.89,3.99,2,11.88
"Manhattan GMAT Verbal Strategy Guide Set, 5th Edition (Manhattan GMAT Strategy Guides)",1935707779,9781935707776,602.69,3.99,2,608.68
Algebra I (Cliffs Quick Review),0822053020,0049086053029,0.01,3.99,2,6.0
FTCE Mathematics 6-12 w/CD-ROM (FTCE Teacher Certification Test Prep),0738609625,9780738609621,31.2,3.99,2,37.19
Student Workbook to Use With Discover Romanian: An Introduction to the Language and Culture,0814206875,9780814206874,19.99,3.99,2,25.98
Bronte's Jane Eyre (Cliffs Notes),0822006723,9780822006725,0.01,3.99,2,6.0
Beginning Greek: A Functional Approach,0195010132,9780195010138,14.95,3.99,2,20.94
Alter Ego + 3 : Cahier d'activits + CD audio (French Edition),2011558158,9782011558152,18.97,3.99,2,24.96
"GMAT 2017 Strategies, Practice & Review with 2 Practice Tests: Online + Book (Kaplan Test Prep)",1506203191,9781506203195,7.72,3.99,2,13.71
Teacher Study Guide for If I Should Speak,0970766777,9780970766779,19.87,3.99,2,25.86
Grammar and Beyond Level 3 Student's Book A,0521143152,9780521143158,9.23,3.99,2,15.22
College Physics,0030351146,9780030351143,9.49,3.99,2,15.48
CliffsNotes on Vonnegut's Major Works,0822013525,0785555011663,0.01,3.99,2,6.0
The Call of the Wild and White Fang (Cliffs Notes),0822002795,9780822002796,5.83,3.99,2,11.82
Kaplan AP Macroeconomics/Microeconomics 2009,1419552430,9781419552434,5.98,3.99,2,11.97
MTEL Communication & Literacy (Field 01) Book + Online (MTEL Teacher Certification Test Prep),0738609544,9780738609546,5.87,3.99,2,11.86
Of Mice and Men (Cliffs Notes),0822009390,9780822009399,0.01,3.99,2,6.0
Gold Standard OAT Physics + Full-length Practice Test with Optometry School Interview Advice (Optometry Admission Test),1927338190,9781927338193,53.79,3.99,2,59.78
Phlebotomy Exam Secrets Study Guide: Phlebotomy Test Review for the Phlebotomy Exam,1610725026,9781610725026,43.99,3.99,2,49.98
Cliffs Notes: Jude the Obscure,0822006901,0785555010444,0.01,3.99,2,6.0
"McGraw-Hill Education Essential ESL Dictionary: 9,000+ Words for Learners of English",0071840184,9780071840187,3.5,3.99,2,9.49
Cliffs Notes on Shakespeare's Julius Caesar,0822000202,9780822000204,0.01,3.99,2,6.0
CliffsQuickReview Algebra II,0822053039,9780822053033,0.01,3.99,2,6.0
Grammar and Beyond Level 4 Enhanced Teacher's Manual with CD-ROM,1107655730,9781107655737,9.39,3.99,2,15.38
Miller's The Crucible (Cliffs Notes),0822003376,9780822003373,1.01,3.99,2,7.0
"Achieving TABE Success In Language, Level E Workbook (Achieving TABE Success for TABE 9 & 10)",007704455X,9780077044558,11.0,3.99,2,16.99
Golding's Lord of the Flies (Cliffs Notes),0822007541,9780822007548,0.01,3.99,2,6.0
"Emanuel Law Outlines: Wills, Trusts, and Estates Keyed to Dukeminier and Sitkoff",1454830328,9781454830320,9.8,3.99,2,15.79
All the King's Men (Cliffs Notes),0822001462,9780822001461,4.99,3.99,2,10.98
Secrets of the Orthodontic Assisting Exam Study Guide: DANB Test Review for the Orthodontic Assisting Exam (Mometrix Test Preparation),1609716140,9781609716141,33.99,3.99,2,39.98
"Cracking the MCAT, 2011-2012 Edition (Graduate School Test Preparation)",037542718X,9780375427183,N/A,N/A,N/A,N/A
"ASE Test Prep Series -- Spanish Version, 2E (A5): Automotive Brakes (Delmar Learning's ASE Test Prep Series)",1401810187,9781401810184,141.44,3.99,2,147.43
Student Activities Manual for Merlonghi/Merlonghi/Tursi/O'Connor's Oggi In Italia,049590032X,9780495900320,N/A,N/A,N/A,N/A
Reflexiones: Introducción a la literatura hispánica,0205103731,9780205103737,N/A,N/A,N/A,N/A
Cbest: California Basic Educational Skills Test Preparation Guide (Cliffs Test Preparation Series),0822020696,9780822020691,N/A,N/A,N/A,N/A
A Student Grammar of Turkish,0521149649,9780521149648,N/A,N/A,N/A,N/A
Cambridge English Skills Real Listening and Speaking 1 with Answers and Audio CD,0521701988,9780521701983,N/A,N/A,N/A,N/A
Graded Spanish Reader: Primera Etapa (World Languages),061852780X,9780618527809,N/A,N/A,N/A,N/A
"Ibsen's Plays II: Ghosts, An Enemy of the People & The Wild Duck (Cliffs Notes)",0822006170,0049086006179,0.01,3.99,2,6.0
"AP US Government & Politics 2E (Ap United States Government and Politics, 2nd ed)",0028617142,9780028617145,6.41,3.99,2,12.4
"Study Guide for Stewart's Multivariable Variable Calculus, 7th",0840054106,9780840054104,1.34,3.99,2,7.33
Twain's A Connecticut Yankee In King Arthur's Court (Cliffs Notes),0822003244,0049086003246,0.01,3.99,2,6.0
Japanese for Professionals,1568364601,9781568364605,17.33,3.99,2,23.32
CliffsNotes The Red Badge of Courage,0822011204,9780822011200,0.01,3.99,2,6.0
A Reference Grammar of Modern Italian (Routledge Reference Grammars) (Volume 1),0340913398,9780340913390,N/A,N/A,N/A,N/A
Praxis Exam Secrets Study Guide: Praxis Test Review for the Praxis I PPST Pre-Professional Skills Tests,1610725816,9781610725811,43.98,3.99,2,49.97
Traditio: An Introduction to the Latin Language and Its Influence 3rd Edition,1611686385,9781611686388,52.5,3.99,2,58.49
CliffsNotes on Hemingway's A Farewell to Arms,0822004615,9780822004615,3.99,3.99,2,9.98
CliffsQuickReview Trigonometry (Quick Reviews),0822053586,9780822053583,0.75,3.99,2,6.74
Kaplan AP Physics B & C 2009,1419552449,9781419552441,4.99,3.99,2,10.98
Kaplan AP English Literature and Composition 2009,1419552422,9781419552427,0.01,3.99,2,6.0
Shakespeare's Othello (Cliffs Notes),0822000636,0049086000634,0.01,3.99,2,6.0
CliffsAP United States History Preparation Guide,0822023105,9780822023104,4.99,3.99,2,10.98
College Korean,0520069943,9780520069947,N/A,N/A,N/A,N/A
Workbook/Laboratory Manual for ¡Avance!,0077412788,9780077412784,N/A,N/A,N/A,N/A
Study Guide for Technical Analysis Explained Fifth Edition,0071823980,0000071823980,9.99,3.99,2,15.98
National 5 & Higher English: Scottish Short Texts,1471837440,9781471837449,10.23,3.99,2,16.22
"Study Guide for Moore/Stanitski/Jurs’ Chemistry: The Molecular Science, 3rd",0495112542,9780495112549,1.25,3.99,2,7.24
Side by Side Extra 1 Student Book & eText,0132458845,9780132458849,N/A,N/A,N/A,N/A
Intermediate Russian: A Grammar and Workbook (Grammar Workbooks),0415698243,9780415698245,N/A,N/A,N/A,N/A
Tajiki Reference Grammar for Beginners (Tajik Edition),1589012690,9781589012691,24.14,3.99,2,30.13
"Student Activities Manual for Dollenmayer/Hansen's Neue Horizonte, 8th",1133946178,9781133946175,84.97,3.99,2,90.96
CliffsQuickReview Calculus,0822053128,0049086053128,0.01,3.99,2,6.0
De paseo: Curso intermedio de espanol (World Languages),142826292X,9781428262928,61.26,3.99,2,67.25
CliffsQuickReview Geometry,0822053292,9780822053286,0.01,3.99,2,6.0
"Savoir dire, Enhanced 2nd Edition (with Premium Web Site Printed Access Card)",1305652592,9781305652590,N/A,N/A,N/A,N/A
Multiple Subjects Assessment for Teachers Preparation Guide (Cliffs Test Prep),0822020483,9780822020486,6.16,3.99,2,12.15
The Routledge Introductory Persian Course: Farsi Shirin Ast,0415561019,9780415561013,34.08,3.99,2,40.07
CliffsNotes on Tan's The Kitchen God's Wife,0822007126,0049086007121,0.01,3.99,2,6.0
Student Solutions Manual for Beginning and Intermediate Algebra,0131492071,9780131492073,174.33,3.99,2,180.32
English Grammar in Use Supplementary Exercises with Answers,1107616417,9781107616417,15.81,3.99,2,21.8
Golden Chinese: A Golden Key for Entry: Conversational Mandarin for Beginner-Intermediate (Volume 1),0615711715,9780615711713,N/A,N/A,N/A,N/A
Teach Yourself Serbian Complete Course,0071420290,9780071420297,N/A,N/A,N/A,N/A
"Study Guide and Workbook for Haviland/Prins/Walrath/McBride’s Anthropology:The Human Challenge, 11th",0534623646,9780534623647,7.16,3.99,2,13.15
Powerplant Test Guide 2008: The Fast-Track to Study for and Pass the FAA Aviation Maintenance Technician Powerplant Knowledge Test (Fast Track series),1560276673,9781560276678,8.82,3.99,2,14.81
Meditations: Rene Descartes (Philosophy in Focus),0340888040,9780340888049,3.94,3.99,2,9.93
King Henry Fourth (Cliffs Complete Study Editions),0822014254,9780822014256,2.0,3.99,2,7.99
"Gente: nivel básico, 2015 Release (3rd Edition)",0134040260,9780134040264,108.24,3.99,2,114.23
Study Guide for Development Through the Lifespan,0205166490,9780205166497,10.95,3.99,2,16.94
Intermediate Irish: A Grammar and Workbook (Grammar Workbooks),0415410428,9780415410427,46.17,3.99,2,52.16
"Student Activities Manual for Intrigue: langue, culture et mystère dans le monde francophone",0205741428,9780205741427,22.99,3.99,2,28.98
A Reflection of Reality: Selected Readings in Contemporary Chinese Short Stories (The Princeton Language Program: Modern Chinese),069116293X,9780691162935,32.8,3.99,2,38.79
Interacciones (with Audio CD) (World Languages),1413033784,9781413033786,24.49,3.99,2,30.48
Kaplan AP Psychology 2009,1419552457,9781419552458,1.99,3.99,2,7.98
"Schaum's Outline of Theory and Problems of Real Variables; Lebesgue Measure and Integration With Applications to Fourier Series,",0070602212,9780070602212,38.99,3.99,2,44.98
NBDHE Secrets Study Guide: NBDHE Test Review for the National Board Dental Hygiene Exam,1610722043,9781610722049,32.11,3.99,2,38.1
Texas Academic Skills Program: Preparation Guide (Cliffs Test Prep),0822020726,9780822020721,6.97,3.99,2,12.96
Cambridge Learner's Dictionary with CD-ROM,1107660157,9781107660151,16.8,3.99,2,22.79
"Remembering Traditional Hanzi: Book 1, How Not to Forget the Meaning and Writing of Chinese Characters",0824833244,9780824833244,N/A,N/A,N/A,N/A
Salinger's the Catcher in the Rye (Cliffs Notes),0822003015,9780822003014,0.01,3.99,2,6.0
"Student Solutions Manual to accompany Mathematics:An Applied Approach, 8e",0471333794,9780471333791,30.71,3.99,2,36.7
The Oxford Picture Dictionary English/Cambodian: English Cambodian Edition (The Oxford Picture Dictionary Program),0194351947,9780194351942,51.33,3.99,2,57.32
